,Tweet,label
1017,complicated actually,1
1018,ok understand know much trading china carl icahn today know endorsed many businessmen want endorse,1
1019,carl said somebody kind people use negotiate china people political hack know problem like kind people use best finest tariff saying china send good tax whatever want whatever ok business china tax u know tax u many friend deal china order product finally get product taxed looking happened boeing look happened many company deal equal playing field saying absolutely continue lose billion dollar trade deficit privilege dealing china free trader believe smart use smart people negotiate largest bank world tenant mine sell ten million inaudible love china love chinese people laugh believe stupid american leadership,1
1020,totally open tariff treat u fairly hey whole trade tariffed deal china without tariff u fair trade,1
1021,neil neil say one thing free trader support nafta believe ptt important country asia interfacing china need china donald right north korea mean fact need put pressure frankly need intercept ship coming north korea proliferate dangerous material touching talking think got merit allow putting tariff whatever saying,1
1022,happy,1
1023,long long happens somebody dump product country take people job go international court take like year two figure whether cheating u guess worker job found country selling product lower cost take produce tell worker oh well know work think free trade think fair trade country violate trade agreement dump product country need need stand country without making enemy want suggest know many people family worked steel mill work white collar worked blue collar fact job critical hard working member middle class need paid attention american carry load let demand open trade fair trade country think need,1
1024,point may add something point frustrated china think need careful tariff china pay tariff buyer pay tariff send tie shirt made china united state american go buy store tariff get passed price price consumer think better approach best thing protect china economically make economy stronger mean reversing course damage barack obama economy begin tax reform let expensive business tax rate world let allow company immediately expense,1
1025,continues regulatory reform regulation country control especially employment prevention agency epa rule continue impose economy hurting u obamacare certified job killer need repealed replaced need bring debt control make economy stronger way deal china end day,1
1026,neil problem,1
1027,marco saying take long sucking u dry take long would absolutely get involved china taking much term job term money longer,1
1028,absolutely,1
1029,looking,1
1030,yeah,1
1031,tell never happen let currency go never going let happen japan thing devaluing impossible look caterpillar tractor happening caterpillar kamatsu kamatsu tractor company japan friend mine ordering kamatsu tractor de valued yen extent buy caterpillar tractor letting get away let get away use carl use great businesspeople political hack negotiate guy,1
1032,apart apart higher price consumer people living paycheck paycheck apart retaliation,1
1033,soybean sale iowa entire soybean production go equivalent go china boeing right within mile think chinese percent tariff imposed import retaliate start buying airbus course would would devastating economy need someone steady hand president united state,1
1034,need weak person president united state ok get jeb tell need,1
1035,need essentially need trouble way jeb mentioned boeing take look order plane make boeing build plant china want made want plane made china,1
1036,mile away,1
1037,way game supposed played,1
1038,name mentioned name mentioned simple fact plane build sold china flew right right next plant,1
1039,new plane talking talking future building massive plant china china want boeing building plane want built china china happens smart way way,1
1040,head back airport tonight go check see,1
1041,check,1
1042,check,1
1043,thanks coming back maria donald jeb good point middle ground donald right china running president obama like child president obama protecting american worker getting hammered know sat senior leadership john deere discussed hard sell tractor china regulatory barrier protectionist jeb also right impose tariff put reciprocal tariff hurt iowa farmer south carolina producer percent american job depend export way pas tax plan like tax plan introduced simple flat tax percent individual percent business flat tax abolish,1
1044,critical point maria business flat tax enables u abolish corporate income tax death tax obamacare tax payroll tax border adjustable every export pay tax whatsoever tax free huge advantage farmer rancher manufacturer every import pay percent business flat tax like tariff difference impose tariff china responds business flat tax already impose tax u,1
1045,tariff come u put u level even playing field brings job home,1
1046,president going fight working men woman,1
1047,well glad asked maria plan talking tax reform tonight paying infrastructure caught right tax reform reform corporate tax system country mentioned highest rate world double tax know led trillion american company monies kept offshore want pay second tax blame pay tax overseas want pay percent tax way back beside reforming tax code bringing percent eliminating special interest loophole lobbyist lawyer accountant given bring rate percent also one time repatriation money bring money trillion back united state tax one time percent percent zero zero percent trillion lot money would dedicate money rebuilding infrastructure country would necessitate u raising tax would bring money back united state help build job american company get economy moving growing higher rate would rebuild road bridge tunnel talking last piece maria know fact president penalized corporation america penalized understand fact hurt hurt hardworking taxpayer seen middle class wage go backwards obama administration wrong hardworking taxpayer country rebuild infrastructure would also create job country work state right way efficiently effectively remember credible reason american tax reform say vetoed tax increase governor american history need raise tax get done need make government run smarter better reform corporate tax system bring money back united state build job rebuild infrastructure need use also protect grid terrorist thing important thing would happen christie administration,1
1048,well would suggest fair tax system proposed flat tax everybody exemption deduction shelter people better capability taking advantage others know thing stop spending much money know mother taught know third grade education know knew stretch dollar mean would drive car make sound gather coin buy new car fact mother secretary treasury would deficit situation,1
1049,know fact matter know fix taxation system make absolutely fair get rid incredible regulation every regulation tax good service regressive tax know go store buy box laundry detergent price know cent regulation poor person notice rich person middle class may notice get cash register everything costing money killing people like bernie sander hillary clinton say evil rich people evil rich people evil government putting regulation u survive,1
1050,maria maria talking called corporate inversion one biggest problem country right corporation thousand thinking leaving country job leave behind leaving tax also leaving get money back everybody agrees democrat republican come back get along even make deal case agree make deal something corporate inversion one biggest problem many company going leave country,1
1051,thank,1
1052,well first let address tax issue related entitlement issue want thank holding substantive debate debate key issue tax,1
1053,one thing going going something ted described tax plan called value added tax tax find many company europe basically business pay tax money make also pay tax money pay employee europe way blindfolded people ronald reagan said ronald regan opposed value tax said way blindfold people true cost government support one low prevent future liberal president liberal congress coming back raising income tax also raising vat tax vat tax really bad senior senior retired longer earning income job therefore get income tax break price going higher vat tax embedded price business charging wage pay employee president united state going side ronald regan nancy pelosi vat tax,1
1054,maria assume respond,1
1055,well marco floating attack week problem business flat tax proposal vat vat imposed sale tax buy good business flat tax imposed business critical piece marco seems missing percent business flat tax enables u eliminate corporate income tax go away enables u eliminate death tax farmer rancher small business owner death tax gone eliminate payroll tax eliminate obamacare tax listen real difference marco tax plan mine mine give every american simple flat tax percent marco top tax rate percent tax plan enables fill tax postcard abolish irs marco leaf irs code complexity need break washington cartel way end subsidy,1
1056,mandate simple flat tax final observation invoked ronald reagan would note art laffer ronald reagan chief economic adviser written publicly simple flat tax best tax plan individual stage cause produce economic growth raise wage help everyone poorest richest,1
1057,accurate description plan first may rename irs going abolishes irs agency going collect vat tax someone going collecting tax fact ronald reagan treasury ronald reagan treasury looked vat tax know found going hire new irs agency collect second point eliminate corporate tax payroll tax business pay percent money make also pay percent money pay employee people watching tonight business hit percent tax income wage pay employee going get money going get paying employee le charging customer tax difference see bill ronald reagan said blindfold blindfold american people see true cost government percent rate ted want happens god forbid next barack obama take next nancy pelosi next harry,1
1058,decide going raise percent plus going raise income tax percent got europe,1
1059,maria,1
1060,maria like,1
1061,maria like interrupt floor senate actually answer question asked entitlement remember everybody question entitlement reason,1
1062,already chance marco blew thing,1
1063,fact reason,1
1064,answer inaudible core question,1
1065,fact fact reason one want answer entitlement hard hard problem one stage back april put forward detailed entitlement reform plan save trillion save social security save medicare avoid avoid hillary rodham clinton come raise social security tax bernie sander already said one two poll drop even moving left moved already get left bernie senior scared death congress one right stole billion social security retirement fund give social security disability fund republican congress fact wrong consorted barack obama steal social security need reform social security mine plan save trillion answering question,1
1066,add one quick thing want say know last week released tax plan multiple reputable journal including wall street journal said best want get saying,1
1067,well interesting question proud company know know built great company become president care le company peanut want use whatever may make america rich make america great ivanka eric sitting run company kid good time going america would would willing,1
1068,would put blind trust well know blind trust ivanka eric run blind trust know would probably child run executive ever involved care anything country anything,1
1069,thank,1
1070,well first let face fbi director james comey friend mine worked attorney new jersey attorney manhattan said chill wind blowing law enforcement country president united state attorney general give benefit doubt criminal police officer truth matter see every time president every time got chance going way back remember great beer summit messed time guy belief law enforcement bad guy seven year attorney new jersey worked hard federal agent police officer problem sanctuary city part problem country crime happening city enforce immigration law president turn back president enforce marijuana law country agree allows state go ahead whatever want substance illegal president allows lawlessness throughout country would neil would appoint attorney general would one brief conversation attorney general say general enforce law everyone justly fairly aggressively make street safe make police officer proud important let know proud country would safe secure criminal terrorist threaten u well person stage done get done president united state,1
1071,well created task force well year ago purpose bring law enforcement community people clergy person named one co chair lady name nina turner former state senator liberal democrat actually ran one friend head public safety say group trying make sure begin heal problem see community police came back recommendation one statewide use deadly force put place everyplace across state ohio secondly policy recruiting hiring resource training let also tell one issue got integration community police community understand police officer want get home night lose life family waiting time law enforcement understands people community think system work work see ohio controversial decision leader come forward realize protest fine violence wrong remarkable situation state president united state communication folk getting people listen one another problem amazed much progress make much healing folk end day country need healed heard lot hot rhetoric tonight got tell somebody actually passed budget paid half trillion dollar national debt alone got bring people together got give people hope together solve problem hurt u heal america critical neighborhood family child grandchild,1
1072,well first issue debated year year issue immigration someone country maybe illegally looking job issue anymore first foremost issue anything else keeping america safe radical jihadist group manipulating immigration system green card looking recruiting people enter country doctor engineer even fiance understand vulnerability southern border looking looking manipulate visa waiver country get people united state number one priority must become ensuring isi get killer united state whether green card form entry america president know coming going get united state america,1
1073,issue dramatically different issue month ago twenty four month ago month ago group radical crazy named isi burning people cage recruiting people enter country legally sophisticated understanding legal immigration system obligation ensure able use system u entire system legal immigration must reexamined security first foremost eye isi recruiting people enter country engineer posing doctor posing refugee know fact contacted trafficking network western hemisphere get people southern border got killer san bernardino posing fiance issue stopping isi entering united state president,1
1074,maria radical islamic terrorism invented month ago month ago al qaida boko haram hamas hezbollah iran putting operative south america central america reason stood jeff session steve king led fight stop gang eight amnesty bill clear like clear border security national security,1
1075,also case rubio schumer amnesty bill one thing expanded barack obama power let syrian refugee enabled president certify en masse without mandating meaningful background check think mistake leading fight stop would note senate week ago voted suspend refugee middle eastern country voted yes suspend marco voted side get say need secure border time try give barack obama authority allow middle eastern refugee coming head fbi tell u vet determine isi terrorist,1
1076,maria let clear something interesting point talk immigration ted cruz used say supported doubling number green card say used support percent increase number guest worker say used support legalizing people illegally say used say favor birthright citizenship say way immigration used support tpa say saw senate floor flip vote crop insurance told would help iowa last week saw flip vote ethanol iowa reason,1
1077,consistent conservatism political calculation president work consistently every single day keep country safe call edward snowden great public servant edward snowden traitor president get hand standing trial treason,1
1078,one point one point every single time defense bill senate three people team vote bernie sander rand paul ted cruz fact budget ever voted ted entire time senate budget rand paul brag cut defense bottom line close president united state congress try cut military veto millisecond,1
1079,look,1
1080,going get response neil way launch attack,1
1081,going fewer attack appreciate dumping inaudible research folder stage,1
1082,record,1
1083,say,1
1084,least half thing marco said flat false absolutely false,1
1085,let start let start immigration let start immigration little bit clarity marco stood chuck schumer barack obama amnesty stood jeff session steve king marco stood today standing stage marco support legalization citizenship million illegals opposed oppose legalization citizenship way attack keep throwing military budget marco know full well voted amendment increase military spending billion said said last simply true president rebuild military keep country safe,1
1086,would try convince otherwise last back forth two senator back bench senator know explains mess washington c need president fix immigration law stick bend wind simple fact one way maria solve problem described narrow number people coming family petitioning every country best brightest come country need control border need comprehensive way going back forth talking stuff,1
1087,oh talk asked question neil thought get chest mind,1
1088,got problem today confidence washington c need one meeting need complete dialogue large technology company understand national security risk ought give little bit liability release share data amongst share data federal government fearful lawsuit need make sure keep country safe first priority cybersecurity challenge face administration failed u completely completely hacking opm shameful million file hand chinese government private sector company also government need raise level game put nsa charge civilian side well expertise need spread across government need much cooperation private sector,1
1089,got keep asking got keep asking hugely important issue encrypt message isi platform ability cooperative relationship,1
1090,well law would change yeah think recognition punitive go technology company outside united state want control also want dominate commercial side lot balanced interest president lead regard need need leadership someone backbone stick thing rather talk though anything matter talking amendment even actually part bill ever passed,1
1091,know country lot people feel though power know feel like lobbyist wealthy somehow get play career know raised mailman father whose father coal miner died black lung losing eyesight mother whose mother could barely speak english see career fought giving voice people grew voice people elected whether welfare reform getting something back hard earned taxpayer whether engaging pentagon reform taking big contractor charging thousand dollar hammer screw driver ripping u whether taking special interest nursing home industry ohio mom dad ability stay home rather forced nursing home look stand,1
1092,really want believe get voice back tell career continue fight one built country carry future thank,1
1093,count keep u safer stronger freer result count governor pushed florida top term job income small business growth detailed plan count believe plan laid destroy isi tragedy san bernardino paris right one credibility count people talk going done ask support build together safer stronger america,1
1094,maria neil thank great tonight think folk home tonight watching think watch week spectacle watch floor house representative president united state talked fantasy land way feeling know country respected around world anymore know country pushing middle class hardworking taxpayer backwards saw president understand pain plan getting away love country exceptional country world ever known need someone fight people need fighter country lived whole life fighting fighting thing believe fighting justice protect people crime terrorism fighting stand folk enough need opportunity get stand fight special interest best way going make america much exceptional make sure put someone stage september fight hillary clinton make sure never ever get white house man bring u together ask vote,1
1095,know recent travel around country encountered many american discouraged angry watch freedom security american dream slipping away unresponsive government populated bureaucrat special interest group going solve problem traditional politics way going solve problem people ask join truth honesty integrity bencarson com heal inspire revive america child,1
1096,know year ago america founded powerful principle right come government right come god embraced free enterprise made u prosperous people history world embraced individual liberty became freest people ever result american miracle travel country people say feel country changing feel different feel like left behind left reason simple elected president someone interested fixing america elected someone president want change america want make like rest world undermines constitution undermines free enterprise expanding government betrays ally cut deal enemy gut military turning point history elect hillary clinton next four year worse last eight child first american ever inherit diminished country elect right person elect turn country around reclaim american dream nation stronger greater ever,1
1097,hour tomorrow morning new movie debut incredible bravery men fighting life benghazi politician abandoned want speak fighting men woman want speak mom dad whose son daughter fighting country incredible sense betrayal commander chief even speak name enemy radical islamic terrorism commander chief sends billion ayatollah khamenei responsible murdering hundred serviceman woman want speak maddened political correctness hillary clinton apologizes saying life matter end end january elected president every soldier sailor airman marine every police officer firefighter first responder risk life keep u safe back,1
1098,stood yesterday construction worker tough strong great people half tear pouring face watching humiliation young ten sailor sitting floor knee begging position hand iranian wise guy gun head terrible sight terrible sight reason got back owed stupid deal billion president stupid deal anymore make america great win everything thank,1
1099,question keep america safe terrorism trump say ought close internet thing question really mean like north korea like china rubio say collect american record time constitution say otherwise think wrong think defeat terrorism showing fear think ban certain religion censor internet think point terrorist regime change toppling secular dictator middle east led chaos rise radical islam think want defeat terrorism think truly sincere defeating terrorism need quit arming ally isi want defeat terrorism boot ground boot ground need arab boot ground commander chief whatever take defend america defending america lose america stand today bill right anniversary hope remember cherish fight terrorism,1
1100,thank wolf last weekend last week friend asked one daughter like politics daughter said reason like much fighting much yelling loud like know turned friend said know really something think country big issue face country creating job making sure people keep job need rising wage whether child graduate college find job protecting homeland destroying isi rebuilding defense thing need focus never get divided never get republican democrat fight one another frankly republican democrat american believe need unify many way rebuild country strengthen country rebuild defense america secure place world u child next generation thank,1
1101,thank wolf america betrayed betrayed leadership barack obama hilary clinton provided country last number year think happened today second largest school district america los angeles closed based threat think effect going child go back school tomorrow wondering filled anxiety whether really going safe think mother take child tomorrow morning bus stop wondering whether child arrive back bus safe sound think father los angeles tomorrow head work wonder safety wife child barack obama hillary clinton done country basic responsibility administration protect safety security american people tell former federal prosecutor fought terrorist get back white house fight terrorist win america safe,1
1102,like angry angry happening nation citizen time take country back bombastic insult wont take back political rhetoric promise lot delivers little take back problem solved wound healed tested leader willing fight character nation tested beaten breast cancer buried child started secretary fought way top corporate america called every b word book fought way election debate stage political insider pundit told done told life life refused accept answer citizen time take country back political class medium liberal elite done must done join get done,1
1103,freedom attack economy water leading democrat investigation america gun lead free world protect civilized way life serious time require strong leadership stake right regarding national security need restore defense cut barack obama rebuild military destroy isi destroys u regarding economic security need take power money away washington c empower american family rise look america still exceptional country love lead love win take challenge take support friend president keep country safe secure free thank,1
1104,thank wolf really amazing back la vega spent six year child growing far stand tonight use sit porch home listen grandfather tell story smoked one three daily cigar one thing grandfather instilled really blessed citizen greatest country history mankind always people american politics wanted america like rest world one elected president country result disaster today million american feel left place country struggling live paycheck paycheck called bigot hold traditional value around world america influence declined president destroyed military ally longer trust u adversary longer respect u election important running president going ask vote tonight elect president president belief america greatest country world president act like,1
1105,thank wolf america war enemy violent extremism unnamed malevolent force radical islamic terrorist president unwilling utter name men woman stage every one u better prepared keep nation safe barack obama hillary clinton need president understands first obligation commander chief keep america safe elected president hunt kill terrorist utterly destroy isi stop terrorist attack occur prisoner political correctness rather speak truth border security national security admitting jihadist refugee keep america safe,1
1106,thank wolf please join moment silence remembrance san bernardino victim thank know country since inception war every year war fighting radical islamist jihadist one must win existence dependent upon know pediatric neurosurgeon frequently faced life death situation come right diagnosis right plan execute plan frequently colleague right united state america patient patient critical condition cured political correctness cured timidity asking congress represents people declare war isi begin process excising cancer begin healing process bring peace prosperity safety back america,1
1107,thank began journey six month ago total focus building military building strength building border making sure china japan mexico border trade longer take advantage country certainly would never made horrible disgusting absolutely incompetent deal iran get billion terrorist nation began talking thing thing thing good maybe center stage people saw people liked people respected month ago thing changed radical islamic terrorism came effect even past people like say people respect say opened big discussion needed opened thank much,1
1108,talking isolation talking security talking religion talking security country control people pouring across southern border build wall great wall people come unless come legally drug pour wall far people like migration going ten thousand people cell phone isi flag think wolf coming country president obama brought country leaving going gone,1
1109,well first need destroy isi caliphate objective refugee issue solved destroy isi mean need fly zone safe zone refugee build military force need embed force troop inside iraqi military need arm directly kurd done concert arab nation going ban muslim going get part coalition destroy isi kurd greatest fighting force strongest ally muslim look serious proposal fact push muslim world arab world away u time need reengage able create strategy destroy isi donald know great one liner chaos candidate chaos president would commander chief need keep country safe,1
1110,jeb really believe unhinged said simply failed campaign total disaster nobody care frankly solid person built tremendous company want make america great want country taken away u happening policy suffered president disaster country want make america great jeb fairness believe,1
1111,look mentioned bring talk problem banning muslim make harder u exactly need destroy isi need strategy need get lawyer back warfighters right president obama created standard high impossible successful fighting isi need engage arab world make happen serious proposal say people asking support even come country even engage dialogue u serious proposal need serious leader deal believe guy,1
1112,well understand feel way president kept u safe problem attack san bernardino paying attention important issue faced decade since talk proposal going happen important must deal frontally threat radical islamist especially isi sophisticated terror group ever threatened world united state america actively recruiting american attacker san bernardino american citizen born raised country health inspector newborn child left behind kill people also understand group growing governance territory iraq syria predominant group libya beginning pop afghanistan increasingly involved attack yemen jordan sight group need confronted serious proposal significant threat face president left u unsafe spoke night american people reassure u wish spoken made thing worse basically said going keep working,1
1113,well listen hugh everyone understands donald suggested looking president engaged double speak call radical islamic terrorism name indeed give speech san bernardino attack approach try go constitutional right law abiding citizen rather keep u safe even worse president obama hillary clinton proposing bringing ten thousand syrian refugee country head fbi told congress vet refugee understand donald made proposal introduced legislation senate believe narrowly focused actual threat radical islamic terrorism legislation would suspend refugee three year country isi al qaida control substantial territory,1
1114,well know reminded fdr grandfather said said horse thief democrat democrat horse thief,1
1115,instance million peaceful muslim across world country like india problem seeing nation controlled territory controlled al qaida isi direct problem focus problem defeat radical islamic terrorism war faith war political theocratic ideology seek murder u,1
1116,think need stand solution offer leader people country think looking solution lawyer arguing law entertainer throwing sound bite draw medium attention need solve problem solve problem need something home something caliphate need deny territory home need two fundamental thing number one need recognize technology moved patriot act signed roughly iphone invented ipad invented snapchat twitter rest around several year technology moved terrorist moved let tell story soon got phone call nsa needed help gave help stopped truckload equipment turned around escorted nsa headquarters need private sector help government innovating technology running ahead leap bound private sector help helped must engaged must asked ask know,1
1117,wolf unfortunately new normal barack obama hillary clinton fact listen hillary clinton day said american people regard isi strategy would president president people across country scared death could tell former federal prosecutor center developmentally disabled san bernardino california target terrorist mean everywhere america target terrorist spent seven year life immediate aftermath september work working patriot act working law enforcement working surveillance community make sure keep america safe need wolf restore tool taken away president others restore tool nsa entire surveillance law enforcement community need president going understand actionable intelligence look like act need president cabinet understands first important priority president united state protect safety security american someone done make sure get done,1
1118,well first wolf said last february needed people ground troop ground coalition similar first gulf war remember egyptian ambassador united state stood rose garden pledged arab commitment removing saddam hussein kuwait came tonight told saudi organized country want join battle terrorism first foremost need go destroy isi need arab friend friend europe see climate conference paris talking destroying isi involved virtually every country know across world,1
1119,destroy isi coalition get joint intelligence european friend home thing called joint terrorism task force headed fbi made local law enforcement including state police need tool tool involve encryption hear even planning see red flag father mother neighbor say got problem give law enforcement ability listen disrupt terrorist attack occur got get moving pay pay lot later direction need go,1
1120,well dana premise question accurate proud joined conservative senate house reform target bad guy usa freedom act two thing number one ended federal government bulk collection phone metadata million law abiding citizen number two second half critical strengthened tool national security law enforcement go terrorist gave u greater tool seeing tool work right san bernardino particular prior program covered relatively narrow slice phone call terrorist could search relatively narrow slice number primarily land line usa freedom act expands cell phone internet phone phone terrorist likely use focus law enforcement targeting bad guy know obama administration keep getting wrong whenever anything bad happens focus law abiding citizen instead focusing bad guy need focus radical islamic terrorist need stop carry act terror,1
1121,voted voted wanted keep alive afraid whole program would expire world live radical jihadist group increasingly sophisticated ability example radicalize american citizen inability exploit loophole legal immigration system ability capture hold territory middle east outlined earlier multiple country capable sophisticated terror threat ever faced time need tool le tool took lost metadata program valuable tool longer disposal,1
1122,well know would note marco know saying true know mark levin wrote column last week say attack ad super pac running saying thing knowingly false fact alinsky like attack like barack obama reason simple know old program covered percent percent phone number search terrorist new program cover nearly percent give u greater ability stop act terrorism know case,1
1123,dana may interject,1
1124,let careful answering think national television front million people place discus classified information let clear nothing allowed bill could bill however take away valuable tool allowed national security agency law intelligence agency quickly rapidly access phone record match phone record see terrorist calling promise next time attack attack country first thing people going want know know stop answer better access record information would allowed u identify killer attacked,1
1125,know think marco get completely wrong safer bulk collection american record fact think le safe get distracted information spending enough time getting specific immigration specific information terrorist thing one thing might stopped san bernardino might stopped would stricter control came marco opposed every point increased security border security come country gang eight bill would liberalized immigration steadfastly opposed new border security requirement refugee student last week introduced another bill saying need security need scrutiny marco opposed marco way think want oh great strong national defense weakest candidate immigration one open border leaving u defenseless want defend country defend coming marco allegiance chuck schumer liberal conservative policy,1
1126,want thank rand another second number one pointing bill last week amendment voted people voted know focused terrorist would banned anyone coming someone taiwan would able come tourist number two program metadata program actually strict regular law enforcement agency regular law enforcement agency want phone record issue subpoena intelligence agency able quickly gather record look see terrorist calling terrorist attacked u san bernardino american citizen born raised country bet wish would access five year record could see working,1
1127,mentioned question respond,1
1128,marco still misunderstands immigration issue put forward amendment would temporarily halted immigration high risk terrorist country would started wanted go global entry program background check thing every terrorist attack since legal immigration marco want expand want rule scrutiny defend country defend border,1
1129,get another second mentioned,1
1130,listen want talk audience home second eye glazing like mine like floor united state senate mean endless debate many angel head pin people never make consequential decision executive position fact seven year make decision make decision proceed forward investigation pull back whether use certain actionable intelligence whether yet continue debate bill subcommittee nobody america care care going president actually know make decision seven year afterwards new jersey threatened like region country took action within constitution make sure law enforcement information needed prosecuted two biggest terrorism case world stopped fort dix attacked six american radicalized muslim mosque new jersey worked muslim american community get intelligence used patriot act get intelligence make sure case difference actually federal prosecutor actually something spending life one hundred debating let talk bill one guy like american people care,1
1131,first let complain little bit first time spoken several people multiple question please try pay attention far monitoring concerned point need make sure place care whether mosque school supermarket theater know matter lot people getting engaging radicalizing activity need suspicious get rid pc stuff people worried somebody going say islamophobic craziness war asked congress go ahead declare war need war footing need understand nation grave danger know muslim brotherhood said explanatory memorandum discovered holy land foundation trial take advantage pc attitude get u better smarter,1
1132,think ask want get let fight,1
1133,relevant want destroy isi want destroy radical islamic terror disassociate peace loving muslim expect fail unison people also risk threatened islamic radical terrorism far successful look fbi tool necessary un american activity country go even talking honest public course capability make sure give fbi nsa intelligence community resource need keep u safe main thing focused strategy destroy isi laid plan reagan library tragedy paris san bernardino requires leadership filing amendment call success developing strategy leading world funding make sure military second none job making sure destroy isi keep america safe,1
1134,know listening conversation let say lot argument law none solves problem let examine happened miss tsarnaev brother miss san bernardino couple stopped collected metadata think someone come technology world using wrong algorithm place private sector could helpful government woefully behind technology curve secondly bureaucratic process place since woefully inadequate well know dhs vet people going database known suspected terrorist yet also know isi recruiting database course going miss learn dhs say check social medium heaven sake every parent america checking social medium every employer well government bureaucratic procedure far behind government become incompetent unresponsive corrupt incompetence ineptitude lack accountability dangerous need different kind leadership white house understands get bureaucracy competent,1
1135,need forced need asked bring best brightest recent technology table asked ceo complied happily well asked cost billion dollar build obama website failed private sector asked,1
1136,well look easy answer isi recruiting internet isi using internet better using internet idea wanted wanted get brilliant people silicon valley place figure way isi talk freedom speech talk freedom anything want want using internet take young impressionable youth watching medium talking mastermind mastermind using word mastermind thug terrible people isi mastermind change every standpoint using brilliant people brilliant mind figure way isi use internet second able penetrate internet find exactly isi everything isi use good people,1
1137,would certainly open closing area war somebody sure hell want let people want kill u kill nation use internet yes sir,1
1138,think want go back two issue one metadata know hold data longer period time know lot way chris right look president take position want err side le want err side good family addition wolf big problem called encryption people san bernardino communicating people fbi watching phone encrypted intelligence official could see talking lost solve encryption problem easy president united state bring people together position need able penetrate people involved plot plan give local authority ability penetrate disrupt need encryption major problem congress got deal president keep u safe,1
1139,mean using overwhelming air power utterly completely destroy isi put thing perspective first persian gulf war launched roughly air attack day carpet bombed day saturation bombing troop went day half mopped left iraqi army right obama launching air attack day photo op foreign policy need use overwhelming air power need arming kurd need fighting killing isi let go back earlier discussion minute ago lack competence preventing obama administration stopping attack political correctness monitor facebook posting female san bernardino terrorist obama dhs thought would inappropriate made public call jihad target tsarnaev brother elder brother made public call jihad obama administration target nidal hasan communicated anwar al awlaki known radical cleric asked waging jihad fellow soldier problem political correctness obama administration like lot folk want search everyone cell phone e mail focus bad guy political correctness killing people,1
1140,would carpet bomb isi city location troop use air power directed embedded special force direction air power object level city object kill isi terrorist make listen isi gaining strength perception winning president obama fuel perception change militant across globe see join isi giving life signing death warrant need president focused defeating every single isi terrorist protecting homeland first priority,1
1141,well let begin saying understand isi isi radical sunni group defeated air strike air strike key component defeating must defeated ground ground force ground force must primarily made sunni arab sunni arab reject ideologically confront militarily embed additional american special operator alongside help training help conduct special mission help improve air strike air strike important need air force capable budget cut facing country going left oldest smallest air force ever reverse cut addition cut navy addition cut army well beyond would say must win information war isi every war ever involved propaganda informational aspect isi winning propaganda war recruiting people including american join promise joining great apocalyptic movement going defeat west show life really like isi territory show isi invincible going conducting attack publicizing recruit,1
1142,accurate three time voted defense authorization act bill fund troop also way fund iron dome important program assume vote senate would also veto president also supported way budget called containment budget budget would radically reduce amount money spend military carpet bomb isi plane bomb attack continue cut mention additional cut going left oldest smallest air force country ever leaf u le safe,1
